1939.0
1322.0
1341.0
1294.0
1393.0
1322.0
1312.0
1325.0
1407.0
1320.0
1301.0
1277.0
1278.0
1278.0
1269.0
1249.0
1267.0
1249.0
1266.0
1250.0
1259.0
1232.0
1322.0
1237.0
1273.0
1459.0
1452.0
1453.0
1455.0
1445.0
1468.0
1451.0
1491.0
1566.0
1465.0
1460.0
1456.0
1456.0
1452.0
1451.0
1455.0
1471.0
1449.0
1456.0
1459.0
1483.0
1456.0
1483.0
1457.0
1452.0
